name,usage
LUITGER,German
LUITPOLD,German
LUIZ,Portuguese
LUIZA,Polish
LUIZA,Portuguese
LUIZA,Romanian
LUJAYN,Arabic
LUJZA,Hungarian
LUJZA,Slovak
LUKA,Croatian
LUKA,Serbian
LUKA,Slovene
LUKA,Macedonian
LUKA,Russian
LUKA,Georgian
LUKA,Old Church Slavic
LUKÁCS,Hungarian
LUKÁŠ,Czech
LUKÁŠ,Slovak
LUKAS,German
LUKAS,Swedish
LUKAS,Norwegian
LUKAS,Danish
LUKAS,Dutch
LUKAS,Lithuanian
ŁUKASZ,Polish
LUKE,English
LUKE,Biblical
LUKEN,Basque
LUKNĖ,Lithuanian
LUKSA,Esperanto
LUKYAN,Russian
LUKYAN,Ukrainian
LULA ,English
LULA ,Portuguese
LULE,Albanian
LULIT,Eastern African
LULIT,Amharic
LULJETA,Albanian
LULU ,German
LULU ,Arabic
LUMI,Finnish
LUMINIȚA,Romanian
LUMÍR,Czech
LUMUSI,Western African
LUMUSI,Ewe
LUNA,Roman Mythology
LUNA,Italian
LUNA,Spanish
LUNA,English
LUNED,Welsh
LUNED,Welsh Mythology
LUNED,Arthurian Romance
LUNETE,Welsh Mythology
LUNETE,Arthurian Romance
LUNGILE,Southern African
LUNGILE,Zulu
LUNGILE,Ndebele
LUNINGNING,Filipino
LUNINGNING,Tagalog
LUPE,Spanish
LUPITA,Spanish
LUPUS,Ancient Roman
LURDES,Portuguese
LUSINE,Armenian
LUSINEH,Armenian
LÜTFI,Turkish
LUTFI,Arabic
LUTFI,Indonesian
LÜTFIYE,Turkish
LÜTFÜ,Turkish
LUTGARD,German
LUTGARDE,Flemish
LUTGARDIS,Ancient Germanic
LUTGARDIS,Flemish
LUTHER,English
LÚÐVÍK,Icelandic
LUTZ,German
LUUK,Dutch
LUUKAS,Finnish
LUULE,Estonian
LUUS,Dutch
LUUS,Limburgish
LUVENIA,English
LUVINIA,English
LUX,Various
LUZ,Spanish
LUZIA,Portuguese
LUZIA,German
LUZVIMINDA,Filipino
LYA,French
LYALL,English
LYAM,French
LYANA,French
LYANNA,French
LYANNA,English
LYCURGUS,Greek Mythology
LYCURGUS,Ancient Greek
LYCUS,Greek Mythology
LYCUS,Ancient Greek
LYDA,English
LÝDIA,Slovak
LÝDIA,Faroese
LYDIA,English
LYDIA,German
LYDIA,Dutch
LYDIA,Biblical
LYDIA,Old Church Slavic
LYDIA,Biblical Latin
LYDIA,Biblical Greek
LÝDIE,Czech
LYDIE,French
LYDIE,Czech
LYDOS,Ancient Greek
LYGIA,Portuguese
LYKKE,Danish
LYKOS,Greek Mythology
LYKOS,Ancient Greek
LYKOURGOS,Greek Mythology
LYKOURGOS,Ancient Greek
LYLA,English
LYLAH,English
LYLE,English
LYLOU,French
LYN,English
LYNA,French
LYNDA,English
LYNDI,English
LYNDON,English
LYNDSAY,English
LYNDSEA,English
LYNDSEY,English
LYNETTE,English
LYNN,English
LYNNA,English
LYNNE,English
LYNNETTE,English
LYNSAY,English
LYNSEY,English
LYNTON,English
LYNWOOD,English
LYOSHA,Russian
LYOV,Russian
LYRA,Astronomy
LYRIC,English
LYS,Frisian
LYSANDER,Ancient Greek
LYSANDRA,Ancient Greek
LYSANDROS,Ancient Greek
LYSANNE,Dutch
LYSETTE,English
LYSIMACHOS,Ancient Greek
LYSIMACHUS,Ancient Greek
LYSISTRATA,Ancient Greek
LYSISTRATE,Ancient Greek
LYSSA ,English
LYSSA ,Greek Mythology
LYUBA,Russian
LYUBA,Ukrainian
LYUBEN,Bulgarian
LYUBOCHKA,Russian
LYUBOCHKA,Ukrainian
LYUBOMIR,Bulgarian
LYUBOMIR,Medieval Slavic
LYUBOV,Russian
LYUBOV,Ukrainian
LYUBOV,Bulgarian
LYUDMIL,Bulgarian
LYUDMIL,Medieval Slavic
LYUDMILA,Russian
LYUDMILA,Bulgarian
LYUDMILA,Medieval Slavic
LYUDMYLA,Ukrainian
LYYDIA,Finnish
LYYTI,Finnish
MAACAH,Biblical
MAACHAH,Biblical
MAAIKE,Dutch
MA'AKHAH,Biblical Hebrew
MAALA,Biblical Latin
MAALA,Biblical Greek
MAALIK,Arabic
MAAN,Limburgish
MAARIA,Finnish
MAARIKA,Estonian
MAARIKA,Finnish
MAARIT,Finnish
MAARJA,Estonian
MAARTEN,Dutch
MAARTJE,Dutch
MAAS,Dutch
MAATA,Maori
MAAYAN,Hebrew
MABEL,English
MABELLA,English
MABELLE,English
MABLE,English
MABON,Welsh
MABON,Welsh Mythology
MABYN,Welsh
MACARENA,Spanish
MACARIA,Spanish
MACARIO,Spanish
MACARIUS,Late Greek
MACAULAY,English
MACAULEY,English
MAC BEATHA,Medieval Scottish
MACBETH,History
MACEY,English
MACHALAT,Biblical Hebrew
MACHLAH,Biblical Hebrew
MACHLI,Biblical Hebrew
MACHTELD,Dutch
MACI,English
MACIE,English
MACIEJ,Polish
MACK ,English
MACK ,Medieval English
MACKENZIE,English
MACSEN,Welsh
MACY,English
MADAI,Biblical
MADAILÉIN,Irish
MADALENA,Portuguese
MĂDĂLINA,Romanian
MADALITSO,Southern African
MADALITSO,Chewa
MADALYN,English
MADARA,Latvian
MÄDCHEN,Various
MADDALENA,Italian
MADDIE,English
MADDISON,English
MADDOX,English
MADDY,English
MADE,Balinese
MADELAINE,English
MADELEINE,French
MADELEINE,English
MADELEINE,Swedish
MADELIEF,Dutch
MADELINA,English
MADELINE,English
MADELINE,French
MADELON,French
MADELON,Dutch
MADELYN,English
MADELYNN,English
MADGE,English
MADHAV,Indian
MADHAV,Hindi
MADHAV,Marathi
MADHAV,Telugu
MADHAV,Nepali
MADHAVA,Sanskrit
MADHAVA,Hinduism
MADHAVI,Hinduism
MADHAVI,Indian
MADHAVI,Telugu
MADHAVI,Marathi
MADHAVI,Hindi
MADHU,Indian
MADHU,Hindi
MADHU,Marathi
MADHU,Tamil
MADHU,Malayalam
MADHU,Kannada
MADHU,Telugu
MADHUKAR,Indian
MADHUKAR,Hindi
MADHUKAR,Marathi
MADHUR,Indian
MADHUR,Hindi
MADHURI,Indian
MADHURI,Marathi
MADHURI,Hindi
MADHURI,Telugu
MADHURI,Malayalam
MADHURI,Kannada
MADILYN,English
MADILYNN,English
MƏDINƏ,Azerbaijani
MADINA,Kazakh
MADINA,Avar
MADINA,Chechen
MADIS,Estonian
MADISON,English
MADISYN,English
MADLENKA,Czech
MADLYN,English
MADOC,Welsh
MADOG,Welsh
MADOLINE,English
MADONA,Georgian
MADONNA,English
MADS,Danish
MADYSON,English
MAE,English
MÁEDÓC,Ancient Irish
MAEGAN,English
MAEGHAN,English
MÆJA,Icelandic
MAËL,French
MAËL,Breton
MAEL,Breton
MAELA,Breton
MÁEL COLUIM,Scottish
MAELEACHLAINN,Ancient Irish
MAELETH,Biblical Latin
MAELETH,Biblical Greek
MAËLIE,French
MAËLLE,French
MAËLLE,Breton
MÁEL MÁEDÓC,Ancient Irish
MÁEL SECHLAINN,Ancient Irish
MÁEL SECHNAILL,Ancient Irish
MAËLYS,French
MAEVA,Tahitian
MAEVA,French
MAEVE,Irish
MAEVE,Irish Mythology
MAFALDA,Portuguese
MAFALDA,Italian
MAFALDA,Spanish
MAGAHET,Chamorro
MAGALI,French
MAGALI,Occitan
MAGALIE,French
MAGDA,German
MAGDA,Dutch
MAGDA,Swedish
MAGDA,Norwegian
MAGDA,Danish
MAGDA,Czech
MAGDA,Slovak
MAGDA,Polish
MAGDA,Hungarian
MAGDA,Croatian
MAGDA,Slovene
MAGDA,Romanian
MAGDA,Portuguese
MAGDA,Greek
MAGDALEN,English
MAGDALÉNA,Slovak
MAGDALÉNA,Czech
MAGDALÉNA,Hungarian
MAGDALENA,Polish
MAGDALENA,German
MAGDALENA,Dutch
MAGDALENA,Swedish
MAGDALENA,Norwegian
MAGDALENA,Danish
MAGDALENA,Lithuanian
MAGDALENA,Spanish
MAGDALENA,Catalan
MAGDALENA,Occitan
MAGDALENA,Slovene
MAGDALENA,Czech
MAGDALENA,Bulgarian
MAGDALENA,Macedonian
MAGDALENA,Croatian
MAGDALENA,Serbian
MAGDALENA,Romanian
MAGDALENA,English
MAGDALENE,German
MAGDALENE,English
MAGDALENE,Biblical
MAGDALENE,Biblical Latin
MAGDALENE,Biblical Greek
MAGDALINA,Old Church Slavic
MAGDALINA,Bulgarian
MAGDALINI,Greek
MAGDI ,Hungarian
MAGDI ,Arabic
MAGDOLNA,Hungarian
MAGDY,Arabic
MAGGIE,English
MÁGHNUS,Irish
MAGNE,Norwegian
MAGNHILD,Norwegian
MAGNHILDR,Ancient Scandinavian
MAGNI,Ancient Scandinavian
MAGNI,Norse Mythology
MAGNOLIA,English
MAGNÚS,Icelandic
MAGNUS,Swedish
MAGNUS,Norwegian
MAGNUS,Danish
MAGNUS,Late Roman
MAGOMED,Avar
MAGOMED,Chechen
MAGOMEDKHAN,Avar
MAGOMET,Avar
MAGOMET,Chechen
MAGOMET,Ossetian
MAHA,Arabic
MAHALA,English
MAHALAH,Biblical
MAHALATH,Biblical
MAHALI,Biblical
MAHALIA,English
MAHAMADOU,Western African
MƏHƏMMƏD,Azerbaijani
MAHAMMAD,Azerbaijani
MAHATMA,History
MAHAUT,French
MAHAVIR,Indian
MAHAVIR,Hindi
MAHAVIRA,Sanskrit
MAHDI,Arabic
MAHDI,Persian
MAHENDRA,Indian
MAHENDRA,Hindi
MAHENDRA,Marathi
MAHENDRA,Gujarati
MAHENDRA,Sanskrit
MAHERSHALA,Various
MAHESH,Indian
MAHESH,Hindi
MAHESH,Marathi
MAHESH,Gujarati
MAHESH,Telugu
MAHESH,Tamil
MAHESH,Malayalam
MAHESH,Kannada
MAHESH,Nepali
MAHESHA,Hinduism
MAHFUZ,Arabic
MAHIN,Persian
MAHINDER,Indian
MAHINE,Persian
MAHIR,Arabic
MAHIR,Turkish
MAHLAH,Biblical
MAHLI,Biblical
MAHMOOD,Arabic
MAHMOUD,Arabic
MAHMOUD,Persian
MAHMUD,Arabic
MAHMUD,Persian
MAHMUD,Pashto
MAHMUD,Uzbek
MAHMUD,Bengali
MAHMUD,Indonesian
MAHMUD,Malay
MAHMUT,Turkish
MAHOMET,Arabic
MAHOMETUS,Arabic
MAHON,Irish
MAHPIYA,Indigenous American
MAHPIYA,Sioux
MAHSA,Persian
MAHTAB,Persian
MAHTHILDIS,Ancient Germanic
MAHULENA,Czech
MAHVASH,Persian
MAHZUN,Turkish
MAI ,Vietnamese
MAI ,Japanese
MAI ,Estonian
MAI ,Norwegian
MAI ,Danish
MAI ,Arabic
MAÏA,French
MAIA ,Greek Mythology
MAIA ,Roman Mythology
MAIA ,Portuguese
MAIA ,Georgian
MAIA ,Roman Mythology
MAIA ,Estonian
MAIA ,Basque
MAIALEN,Basque
MAIARA,Indigenous American
MAIARA,Tupi
MAIDER,Basque
MAIE,Estonian
MAIGHREAD,Scottish
MAIJA,Finnish
MAIJA,Latvian
MAIKE,Frisian
MAIKE,German
MAIKEL,Dutch
MAIKEL,Spanish
MAIKEN,Danish
MAIKEN,Norwegian
MAILE,Hawaiian
MAILYS,French
MAIMU,Estonian
MAINA,Eastern African
MAINA,Kikuyu
MAINCHÍN,Irish
MAINIO,Finnish
MAIR,Welsh
MÁIRE,Irish
MAIRE,Finnish
MAIRE,Estonian
MAIRÉAD,Irish
MAIREAD,Scottish
MAIRENN,Irish
MÀIRI,Scottish
MÁIRÍN,Irish
MÁIRTÍN,Irish
MAIRWEN,Welsh
MAISIE,Scottish
MAISIE,English
MAISY,English
MAITE ,Spanish
MAITE ,Basque
MAITIÚ,Irish
MAITLAND,English
MAJ ,Slovene
MAJ ,Swedish
MAJ ,Danish
MAJ ,Norwegian
MAJA ,Croatian
MAJA ,Serbian
MAJA ,Slovene
MAJA ,German
MAJA ,Danish
MAJA ,Swedish
MAJA ,Norwegian
MAJA ,Polish
MAJA ,Croatian
MAJA ,Serbian
MAJA ,Macedonian
MAJA ,Slovene
MAJA ,German
MAJA ,Danish
MAJA ,Swedish
MAJA ,Norwegian
MAJA ,Polish
MAJA ,Czech
MAJA ,Slovak
MAJDA,Slovene
MAJDA,Croatian
MAJDI,Arabic
MAJID,Arabic
MAJKEN,Danish
MAJKEN,Swedish
MAJOR,English
MAKAIO,Hawaiian
MAKANA,Hawaiian
MAKAR,Russian
MAKARA,Khmer
MAKARI,Russian
MAKARIOS,Late Greek
MAKARIY,Russian
MAKAYLA,English
MAKBULE,Turkish
MAKEDA,History
MAKENA,Eastern African
MAKENA,Kikuyu
MAKENNA,English
MAKENZIE,English
MAKHAMAT,Ossetian
MAKHMUD,Kazakh
MAKHMUD,Chechen
MAKOTO,Japanese
MAKRAM,Arabic
MAKS,Russian
MAKS,Ukrainian
MAKSIM,Russian
MAKSIM,Belarusian
MAKSIM,Macedonian
MAKSIM,Ukrainian
MAKSIMILIAN,Russian
MAKSIMILIJAN,Slovene
MAKSIMILIJAN,Croatian
MAKSYM,Ukrainian
MAKSYM,Polish
MAKSYMILIAN,Polish
MAKVALA,Georgian
MALA,Indian
MALA,Hindi
MALACHI,Hebrew
MALACHI,English
MALACHI,Biblical
MALACHI,Biblical Latin
MALACHY,Irish
MALAI,Thai
MALAIKA,Eastern African
MALAIKA,Swahili
MALAK,Arabic
MALAKAI,Fijian
MALAKAI,Tongan
MALAKAI,English
MAL'AKHI,Biblical Hebrew
MALALAI,Pashto
MALANDRA,English
MALATI,Indian
MALATI,Hindi
MALCOLM,Scottish
MALCOLM,English
MALCOM,English
MALDWYN,Welsh
MALEAH,English
MALEFICENT,Popular Culture
MALEKO,Hawaiian
MALENA,Swedish
MALENA,Spanish
MALENE,Danish
MALENE,Norwegian
MAŁGORZATA,Polish
MAŁGOSIA,Polish
MALI,Thai
MALIA,Hawaiian
MĀLIE,Hawaiian
MALIK ,Arabic
MALIK ,Indigenous American
MALIK ,Greenlandic
MALIKA,Arabic
MALIN,Swedish
MALIN,Norwegian
MALINA ,Scottish
MALINA ,Bulgarian
MALINA ,Serbian
MALINA ,Polish
MALINALLI,Indigenous American
MALINALLI,Nahuatl
MALINDA,English
MALINI,Indian
MALINI,Hindi
MALKA,Hebrew
MALKHAZ,Georgian
MALKHAZI,Georgian
MALLAIDH,Irish
MALLE,Estonian
MALLE,Medieval English
MALLORY,English
MALLT,Welsh
MALO,Breton
MALONE,English
MALOU,Danish
MALTE,Danish
MALTE,Swedish
MALTE,German
MALTHE,Danish
MALVINA,Scottish
MALVINA,English
MALVINA,Literature
MALVOLIO,Literature
MALWINA,Polish
MAMADOU,Western African
MAMADU,Western African
MAMEN,Spanish
MAMI,Japanese
MAMIE,English
MƏMMƏD,Azerbaijani
MAMOUN,Arabic
MAMUKA,Georgian
MAMUN,Arabic
MAMUN,Bengali
MANAEM,Biblical Greek
MANAGOLD,Ancient Germanic
MANAHEM,Biblical Latin
MANAIA,Maori
MANAMI,Japanese
MANANA,Georgian
MANAS,Bengali
MANAS,Indian
MANAS,Assamese
MANAS,Hindi
MANASSEH,Biblical
MANASSES,Biblical
MANASSES,Biblical Latin
MANASSES,Biblical Greek
MANCA,Slovene
MANDA,Croatian
MANDA,Serbian
MANDAWUY,Indigenous Australian
MANDAWUY,Yolngu
MANDEEP,Indian
MANDI,English
MANDICA,Croatian
MANDLA,Southern African
MANDLA,Zulu
MANDLA,Ndebele
MANDLENKOSI,Southern African
MANDLENKOSI,Zulu
MANDLENKOSI,Ndebele
MANDY,English
MANEL ,Catalan
MANEL ,Portuguese
MANFRED,German
MANFRED,Dutch
MANFRED,Polish
MANFREDI,Italian
MANFREDO,Italian
MANFRIED,German
MANGATJAY,Indigenous Australian
MANGATJAY,Yolngu
MANI ,Hinduism
MANI ,Tamil
MANI ,Indian
MANI ,Malayalam
MANI ,Telugu
MANI ,Kannada
MANI ,Persian
MANINDER,Indian
MANISH,Indian
MANISH,Hindi
MANISH,Marathi
MANISH,Bengali
MANISH,Malayalam
MANISH,Punjabi
MANISH,Tamil
MANISH,Nepali
MANISHA,Indian
MANISHA,Hindi
MANISHA,Marathi
MANISHA,Nepali
MANIUS,Ancient Roman
MANJEET,Indian
MANJU,Indian
MANJU,Hindi
MANJU,Malayalam
MANJU,Telugu
MANJULA,Indian
MANJULA,Hindi
MANJULA,Telugu
MANJULA,Malayalam
MANJUSHA,Indian
MANJUSHA,Marathi
MANJUSHA,Hindi
MANLEY,English
MANLIO,Italian
MANLIUS,Ancient Roman
MANNES,Dutch
MANNIX,Irish
MANNO,Ancient Germanic
MANNY,English
MANOEL,Portuguese
MANOELA,Portuguese
MANOJ,Indian
MANOJ,Hindi
MANOJ,Marathi
MANOJ,Bengali
MANOJ,Punjabi
MANOJ,Gujarati
MANOJ,Odia
MANOJ,Telugu
MANOJ,Tamil
MANOJ,Malayalam
MANOJ,Kannada
MANOJA,Hinduism
MANOLA,Spanish
MANOLO,Spanish
MANON,French
MANON,Dutch
MANOUEL,Late Greek
MANPREET,Indian
MÅNS,Swedish
MANSEL,English
MANSOOR,Arabic
MANSUR,Arabic
MANSUR,Turkish
MANSUR,Indonesian
MANSUR,Uzbek
MANTAS,Lithuanian
MANTVYDAS,Lithuanian
MANU ,Hinduism
MANU ,Indian
MANU ,Hindi
MANU ,Kannada
MANU ,French
MANU ,Spanish
MANU ,German
MANU ,Finnish
MANU ,Finnish
MANUEL,Spanish
MANUEL,Portuguese
MANUEL,German
MANUEL,Italian
MANUEL,French
MANUEL,Romanian
MANUEL,Late Greek
MANUELA,Spanish
MANUELA,Portuguese
MANUELA,Romanian
MANUELA,German
MANUELA,Italian
MANUELE,Italian
MANUELITA,Spanish
MANUS,Irish
MANYA,Russian
MANYARA,Southern African
MANYARA,Shona
MAO ,Japanese
MAO ,Limburgish
MAOILIOS,Scottish
MAOLSHEACHLANN,Irish
MAOR,Hebrew
MAPLE,English
MAQSOOD,Arabic
MAQSOOD,Urdu
MAQSUD,Arabic
MAQSUD,Urdu
MAQUINNA,Indigenous American
MAQUINNA,Nuu-chah-nulth
MAR,Spanish
MAR,Catalan
MĀRA,Latvian
MĀRA,Baltic Mythology
MARA ,Biblical
MARA ,Hungarian
MARA ,Croatian
MARA ,Serbian
MARAĴA,Esperanto
MARAL,Mongolian
MARAL,Azerbaijani
MARAL,Armenian
MARALYN,English
MARAM,Arabic
MARAMA,Polynesian Mythology
MARAT,Tatar
MARC,French
MARC,Catalan
MARC,Welsh
MARCAS,Irish
MARCAS,Scottish
MARCEAU,French
MARCEL,French
MARCEL,Catalan
MARCEL,Romanian
MARCEL,Polish
MARCEL,Czech
MARCEL,Slovak
MARCEL,Dutch
MARCEL,German
MARCELA,Spanish
MARCELA,Portuguese
MARCELA,Polish
MARCELA,Romanian
MARCELA,Czech
MARCELA,Slovak
MARCELI,Polish
MARCELIN,French
MARCELINA,Polish
MARCELINA,Spanish
MARCELINE,French
MARCELINHO,Portuguese
MARCELINO,Spanish
MARCELINO,Portuguese
MARCELL,Hungarian
MARCELLA,Italian
MARCELLA,German
MARCELLA,Ancient Roman
MARCELLE,French
MARCELLETTE,French
MARCELLIN,French
MARCELLINA,Ancient Roman
MARCELLINA,Italian
MARCELLINE,French
MARCELLINO,Italian
MARCELLINUS,Ancient Roman
MARCELLO,Italian
MARCELLUS,Ancient Roman
MARCELO,Spanish
MARCELO,Portuguese
MARCELYN,English
MARCI,English
MÁRCIA,Portuguese
MARCIA,English
MARCIA,Spanish
MARCIA,Ancient Roman
MARCIAL,Spanish
MARCIANA,Ancient Roman
MARCIANA,Portuguese
MARCIANE,Portuguese
MARCIANO,Portuguese
MARCIANO,Spanish
MARCIANO,Italian
MARCIANUS,Ancient Roman
MARCIE,English
MARCIN,Polish
MÁRCIO,Portuguese
MARCIO,Spanish
MĀRCIS,Latvian
MARCIUS,Ancient Roman
MARCO,Italian
MARCO,Spanish
MARCO,Portuguese
MARCO,German
MARCO,Dutch
MARCOS,Spanish
MARCOS,Portuguese
MARCUS,Ancient Roman
MARCUS,Biblical Latin
MARCUS,English
MARCUS,Swedish
MARCUS,Norwegian
MARCUS,Danish
MARCY,English
MARDUK,Semitic Mythology
MARE,Estonian
MARE,Slovene
MARE,Macedonian
MARE,Croatian
MARED,Welsh
MAREDUDD,Welsh
MAREE,English
MAREIKE,Frisian
MAREIKE,German
MAREK,Polish
MAREK,Czech
MAREK,Slovak
MAREK,Estonian
MAREKS,Latvian
MAREN,Danish
MAREN,Norwegian
MARET,Estonian
MARFA,Russian
MARGA,German
MARGA,Dutch
MARGAID,Manx
MARGALIT,Hebrew
MARGALITA,Hebrew
MARGANITA,Hebrew
MARGAREETA,Finnish
MARGAREETA,Estonian
MARGARET,English
MARGARÉTA,Slovak
MARGARÉTA,Hungarian
MARGARETA,German
MARGARETA,Swedish
MARGARETA,Romanian
MARGARETA,Slovene
MARGARETA,Finnish
MARGARETA,Croatian
MARGARETE,German
MARGARETHA,Dutch
MARGARETHA,Swedish
MARGARETHA,German
MARGARETHE,German
MARGARETTA,English
MARGARID,Armenian
MARGARIDA,Portuguese
MARGARIDA,Galician
MARGARIDA,Catalan
MARGARIDA,Occitan
MARGARIT,Armenian
MARGARITA,Spanish
MARGARITA,Russian
MARGARITA,Bulgarian
MARGARITA,Lithuanian
MARGARITA,Latvian
MARGARITA,Greek
MARGARITA,Late Roman
MARGAUX,French
MARGE,English
MARGE,Estonian
MARGED,Welsh
MARGERY,English
MARGH,Cornish
MARGHERITA,Italian
MARGIE,English
MARGIT,Hungarian
MARGIT,Danish
MARGIT,Swedish
MARGIT,Norwegian
MARGIT,Estonian
MARGIT,German
MARGITA,Slovak
MARGITA,Czech
MARGITTA,German
MARGO,English
MARGOT,French
MARGREET,Limburgish
MARGREET,Dutch
MARGRÉT,Icelandic
MARGRETE,Norwegian
MARGRETHE,Danish
MARGRETHE,Norwegian
MARGRIET,Dutch
MARGRIT,German
MARGUERITE,French
MARGUS,Estonian
MARHARYTA,Ukrainian
MARHARYTA,Belarusian
MARI ,Welsh
MARI ,Breton
MARI ,Estonian
MARI ,Finnish
MARI ,Hungarian
MARI ,Swedish
MARI ,Norwegian
MARI ,Danish
MARI ,Japanese
MARI ,Mythology
MÁRIA,Hungarian
MÁRIA,Slovak
MARÍA,Spanish
MARÍA,Galician
MARÍA,Icelandic
MARIA,Italian
MARIA,Portuguese
MARIA,Catalan
MARIA,Occitan
MARIA,German
MARIA,Swedish
MARIA,Norwegian
MARIA,Danish
MARIA,Faroese
MARIA,Dutch
MARIA,Frisian
MARIA,Greek
MARIA,Polish
MARIA,Romanian
MARIA,English
MARIA,Finnish
MARIA,Estonian
MARIA,Corsican
MARIA,Sardinian
MARIA,Basque
MARIA,Russian
MARIA,Bulgarian
MARIA,Ukrainian
MARIA,Biblical Greek
MARIA,Biblical Latin
MARIA,Old Church Slavic
MARÍA ÁNGELES,Spanish
MARÍA BELÉN,Spanish
MARIABELLA,English
MARÍA CARMEN,Spanish
MARIA CHIARA,Italian
MARÍA CRISTINA,Spanish
MARÍA DE JESÚS,Spanish
MARÍA DEL CARMEN,Spanish
MARÍA DE LOS ÁNGELES,Spanish
MARÍA DOLORES,Spanish
MARÍA FERNANDA,Spanish
MARIA FRANCESCA,Italian
MARIA GRAZIA,Italian
MARÍA GUADALUPE,Spanish
MARIAH,English
MARÍA JESÚS,Spanish
MARIA JOÃO,Portuguese
MARÍA JOSÉ,Spanish
MARIA JOSÉ,Portuguese
MARIA JOSEP,Catalan
MARÍA LUISA,Spanish
MARIAM,Biblical Greek
MARIAM,Georgian
MARIAM,Armenian
MARIAM,Malay
MARIAM,Arabic
MARIAMA,Western African
MARÍA MANUELA,Spanish
MARIAMI,Georgian
MARIAMNE,History
MARIÁN,Slovak
MARIÁN,Czech
MARIÁN,Hungarian
MARIAN ,English
MARIAN ,Polish
MARIAN ,Czech
MARIAN ,Romanian
MARIANA,Portuguese
MARIANA,Spanish
MARIANA,Romanian
MARIANA,Bulgarian
MARIANA,Ancient Roman
MARIANELA,Spanish
MARIANGELA,Italian
MARIANITA,Spanish
MARIANN,Hungarian
MARIANN,Norwegian
MARIANN,Swedish
MARIANN,Danish
MARIANNA,Italian
MARIANNA,Hungarian
MARIANNA,Slovak
MARIANNA,Polish
MARIANNA,Finnish
MARIANNA,Estonian
MARIANNA,Russian
MARIANNA,Greek
MARIANNA,English
MARIANNE,French
MARIANNE,English
MARIANNE,German
MARIANNE,Dutch
MARIANNE,Swedish
MARIANNE,Norwegian
MARIANNE,Danish
MARIANNE,Finnish
MARIANO,Italian
MARIANO,Spanish
MARIANO,Portuguese
MARIANUS,Ancient Roman
MARIA PIA,Italian
MARIAPIA,Italian
MARÍA PILAR,Spanish
MARIASOLE,Italian
MARÍA TERESA,Spanish
MARIA VITTORIA,Italian
MARIAZINHA,Portuguese
MARIBEL,Spanish
MARICA,Croatian
MARICA,Serbian
MARICA,Slovene
MARICA,Hungarian
MARICA,Italian
MARICELA,Spanish
MARICICA,Romanian
MARICRUZ,Spanish
MARIE,French
MARIE,Czech
MARIE,German
MARIE,English
MARIE,Swedish
MARIE,Norwegian
MARIE,Danish
MARIE,Dutch
MARIE-ANGE,French
MARIE-CHRISTINE,French
MARIE-CLAUDE,French
MARIE-FRANCE,French
MARIE-HÉLÈNE,French
MARIE-JOSÉ,French
MARIEKE,Dutch
MARIEL,English
MARIE-LAURE,French
MARIELE,German
MARIELLA,Italian
MARIËLLE,Dutch
MARIELLE,French
MARIE-LOUISE,French
MARIE-NOËLLE,French
MARIETJIE,Southern African
MARIETJIE,Afrikaans
MARIETTA,Italian
MARIETTA,Greek
MARIETTA,Hungarian
MARIETTA,German
MARIETTA,Polish
MARIËTTE,Dutch
MARIETTE,French
MARIGOLD,English
MARIJA,Croatian
MARIJA,Slovene
MARIJA,Serbian
MARIJA,Macedonian
MARIJA,Lithuanian
MARIJA,Latvian
MARIJAN,Croatian
MARIJAN,Slovene
MARIJANA,Croatian
MARIJANA,Serbian
MARIJANA,Slovene
MARIJANA,Macedonian
MARIJETA,Croatian
MARIJKE,Dutch
MARIJN,Dutch
MARIJO,Croatian
MARIJONA,Lithuanian
MARIJSE,Dutch
MARIJUS,Lithuanian
MARIKA,Czech
MARIKA,Slovak
MARIKA,Polish
MARIKA,Hungarian
MARIKA,Greek
MARIKA,Finnish
MARIKA,Estonian
MARIKA,Swedish
MARIKA,Georgian
MARIKA,Italian
MARIKA,German
MARIKE,Dutch
MARIKIT,Filipino
MARIKIT,Tagalog
MARIKO,Japanese
MARILAG,Filipino
MARILAG,Tagalog
MARILENA,Italian
MARILENA,Romanian
MARILÈNE,French
MARILOU,French
MARILOU,English
MARILYN,English
MARILYNN,English
MARIN,Romanian
MARIN,Croatian
MARIN,Serbian
MARIN,Bulgarian
MARIN,French
MARÍNA,Slovak
MARINA,Italian
MARINA,Spanish
MARINA,Portuguese
MARINA,Catalan
MARINA,German
MARINA,Swedish
MARINA,Norwegian
MARINA,Danish
MARINA,Dutch
MARINA,English
MARINA,Greek
MARINA,Finnish
MARINA,Estonian
MARINA,Russian
MARINA,Romanian
MARINA,Czech
MARINA,Bulgarian
MARINA,Croatian
MARINA,Serbian
MARINA,Slovene
MARINA,Macedonian
MARINA,Latvian
MARINA,Lithuanian
MARINA,Georgian
MARINA,Ancient Roman
MARINDA,English
MARINE,French
MARINE,Armenian
MARINE,Georgian
MARINELA,Romanian
MARINELA,Croatian
MARINELLA,Italian
MARINETTE,French
MARINHO,Portuguese
MARINKA,Croatian
MARINKA,Slovene
MARINKO,Croatian
MARINKO,Serbian
MARINO,Italian
MARINO,Spanish
MARINOS,Greek
MARINUS,Ancient Roman
MARINUS,Dutch
MÁRIO,Portuguese
MARIO,Italian
MARIO,Spanish
MARIO,German
MARIO,Croatian
MARION ,French
MARION ,English
MARION ,English
MARIONA,Catalan
MARIOS,Greek
